timestamp	close	rsi	so	wr	emacd
2021-05-13 22:40:00	1.95547	54.32	64.49	-35.51	-0.001697231599577128
2021-05-13 22:45:00	1.92323	43.17	14.79	-85.21	-6.228829345253373e-05
2021-05-13 22:50:00	1.90831	41.98	2.09	-97.91	0.0022178387631788324
2021-05-13 22:55:00	1.902	42.87	7.34	-92.66	0.005735658885491945
2021-05-13 23:00:00	1.87888	38.02	18.37	-81.63	0.008174751285403936
2021-05-13 23:05:00	1.88539	37.6	23.48	-76.52	0.008828641933721907
2021-05-13 23:10:00	1.90215	40.05	36.65	-63.35	0.008270265074149796
2021-05-13 23:15:00	1.90539	35.94	39.2	-60.8	0.00773141341194904
2021-05-13 23:20:00	1.88976	33.24	26.92	-73.08	0.009435233713001765
2021-05-13 23:25:00	1.90442	35.39	38.43	-61.57	0.010700149209653072
2021-05-13 23:30:00	1.90516	35.9	39.02	-60.98	0.012360468651636487
2021-05-13 23:35:00	1.92439	41.43	54.12	-45.88	0.014052872043022573
2021-05-13 23:40:00	1.93135	39.31	59.59	-40.41	0.014041328820349357
2021-05-13 23:45:00	1.92617	42.96	61.14	-38.86	0.011162962460258522
2021-05-13 23:50:00	1.93344	41.21	75.38	-24.62	0.007451930220729852
2021-05-13 23:55:00	1.92948	48.43	84.72	-15.28	0.003103839202209786
2021-05-14 00:00:00	1.95058	52.45	100.0	-0.0	-0.00340082370332348
2021-05-14 00:05:00	1.91956	44.56	67.37	-32.63	-0.007549085531924113
2021-05-14 00:10:00	1.90092	45.24	44.2	-55.8	-0.008362729946955208
2021-05-14 00:15:00	1.90967	45.78	44.32	-55.68	-0.00829481278868256
2021-05-14 00:20:00	1.92	43.58	58.38	-41.62	-0.009072567204936295
2021-05-14 00:25:00	1.905	46.37	37.97	-62.03	-0.007906305368959312
2021-05-14 00:30:00	1.916	47.08	46.03	-53.97	-0.007791145599901044
2021-05-14 00:35:00	1.91866	43.29	48.87	-51.13	-0.006308257478489621
2021-05-14 00:40:00	1.91197	42.27	38.15	-61.85	-0.004745427882263838
2021-05-14 00:45:00	1.89653	38.58	13.42	-86.58	-0.0037198394512822945
2021-05-14 00:50:00	1.89616	42.06	21.48	-78.52	-0.0020311380585983814
2021-05-14 00:55:00	1.88228	39.77	1.68	-98.32	0.0008146122596237035
2021-05-14 01:00:00	1.88257	37.77	13.39	-86.61	0.005379074552253704
2021-05-14 01:05:00	1.88381	33.22	14.96	-85.04	0.007025577572223352
2021-05-14 01:10:00	1.89145	27.7	25.05	-74.95	0.007426304260621888
2021-05-14 01:15:00	1.89246	29.31	40.08	-59.92	0.007833303381655282
2021-05-14 01:20:00	1.89803	34.98	51.02	-48.98	0.007944292708084022
2021-05-14 01:25:00	1.89796	31.32	50.88	-49.12	0.006607982747611583
2021-05-14 01:30:00	1.89476	32.6	44.6	-55.4	0.00667650107562718
2021-05-14 01:35:00	1.89206	38.63	39.29	-60.71	0.006421385281956274
2021-05-14 01:40:00	1.88223	31.76	19.98	-80.02	0.006105653455278873
2021-05-14 01:45:00	1.87577	32.41	19.74	-80.26	0.004587448772607517
2021-05-14 01:50:00	1.87839	28.54	26.32	-73.68	0.002967948679872632
2021-05-14 01:55:00	1.89309	40.73	70.13	-29.87	0.00011387887938889805
2021-05-14 02:00:00	1.88824	39.99	61.19	-38.81	-0.002343093681996847
2021-05-14 02:05:00	1.8886	44.06	62.11	-37.89	-0.0041553792154172715
2021-05-14 02:10:00	1.89254	47.26	71.22	-28.78	-0.006028384764431719
2021-05-14 02:15:00	1.91292	55.73	82.14	-17.86	-0.007101022208010113
2021-05-14 02:20:00	1.89343	45.67	49.31	-50.69	-0.0059337474029610045
2021-05-14 02:25:00	1.89498	45.58	51.92	-48.08	-0.004965881830429498
2021-05-14 02:30:00	1.90196	42.66	63.68	-36.32	-0.004847528336863752
2021-05-14 02:35:00	1.89594	46.67	53.54	-46.46	-0.004093684175739206
2021-05-14 02:40:00	1.89168	44.83	46.36	-53.64	-0.004442033305848308
2021-05-14 02:45:00	1.88641	42.58	37.48	-62.52	-0.0052044873092887455
2021-05-14 02:50:00	1.87767	42.97	22.76	-77.24	-0.005177961858500203
2021-05-14 02:55:00	1.87395	44.48	1.67	-98.33	-0.003503271066659251
2021-05-14 03:00:00	1.87163	49.03	0.29	-99.71	-0.0023813457017994102
2021-05-14 03:05:00	1.87533	42.23	7.4	-92.6	-0.0009432970339598859
2021-05-14 03:10:00	1.88327	41.26	22.66	-77.34	0.00033192912018964677
2021-05-14 03:15:00	1.87683	45.04	11.61	-88.39	0.003099574761245845
2021-05-14 03:20:00	1.87762	42.0	13.1	-86.9	0.0037506740550245204
2021-05-14 03:25:00	1.88556	34.4	29.45	-70.55	0.0038864619213215545
2021-05-14 03:30:00	1.86762	37.1	0.0	-100.0	0.004770104298579556
2021-05-14 03:35:00	1.87426	39.79	17.4	-82.6	0.004616966671070195
2021-05-14 03:40:00	1.87247	41.57	13.8	-86.2	0.004310237322964774
2021-05-14 03:45:00	1.87174	37.74	28.04	-71.96	0.0037006825738679795
2021-05-14 03:50:00	1.86471	38.55	10.01	-89.99	0.00310437266818384
2021-05-14 03:55:00	1.86211	40.89	22.34	-77.66	0.002600867955472301
2021-05-14 04:00:00	1.86986	47.42	43.1	-56.9	0.0017798394503425099
2021-05-14 04:05:00	1.87355	45.55	52.99	-47.01	0.0006899142564723553
2021-05-14 04:10:00	1.87759	43.93	63.81	-36.19	0.0003181203286787629
2021-05-14 04:15:00	1.87313	44.09	51.86	-48.14	-0.000184464020777134
2021-05-14 04:20:00	1.86603	39.9	32.84	-67.16	-0.00034884502362417594
2021-05-14 04:25:00	1.85772	39.05	10.58	-89.42	-0.0002022552531128416
2021-05-14 04:30:00	1.86436	45.28	30.62	-69.38	-0.0009557782262544102
2021-05-14 04:35:00	1.85787	41.52	17.26	-82.74	-0.0008721110957631128
2021-05-14 04:40:00	1.84668	42.76	15.52	-84.48	-0.0006554980624089869
2021-05-14 04:45:00	1.86611	49.7	63.8	-36.2	-0.0010843940191773808
2021-05-14 04:50:00	1.85297	43.62	31.76	-68.24	-0.0013561219825037538
2021-05-14 04:55:00	1.87113	51.88	76.05	-23.95	-0.0023006244407867277
2021-05-14 05:00:00	1.85667	48.32	40.78	-59.22	-0.0016777835017049436
2021-05-14 05:05:00	1.85588	42.29	38.85	-61.15	-0.000660860050481246
2021-05-14 05:10:00	1.85956	40.86	47.83	-52.17	0.0005236700146028835
2021-05-14 05:15:00	1.85943	39.6	47.51	-52.49	0.0010466881679021892
2021-05-14 05:20:00	1.84899	42.62	22.05	-77.95	0.0011222858424903368
2021-05-14 05:25:00	1.84511	44.01	14.5	-85.5	0.0009483780815544469
2021-05-14 05:30:00	1.84718	42.15	30.79	-69.21	0.001100389856313281
2021-05-14 05:35:00	1.84623	44.84	28.36	-71.64	0.00045162121260147996
2021-05-14 05:40:00	1.85136	41.84	41.46	-58.54	-0.0007057109357782206
2021-05-14 05:45:00	1.86152	43.69	71.7	-28.3	-0.0009103071093694345
2021-05-14 05:50:00	1.85702	48.27	59.48	-40.52	-0.001749718909859135
2021-05-14 05:55:00	1.86137	43.08	71.29	-28.71	-0.0011726243420656403
2021-05-14 06:00:00	1.86105	53.51	70.42	-29.58	-0.001400950335818594
2021-05-14 06:05:00	1.85369	42.26	52.68	-47.32	-0.0012378339063840735
2021-05-14 06:10:00	1.84516	46.77	33.82	-66.18	-0.0007301473207795639
2021-05-14 06:15:00	1.8373	47.88	7.34	-92.66	-4.360342111613645e-05
2021-05-14 06:20:00	1.83067	45.38	9.7	-90.3	-0.0001150280712020656
2021-05-14 06:25:00	1.82335	50.37	5.14	-94.86	-0.0001113269576099923
2021-05-14 06:30:00	1.8332	52.3	28.39	-71.61	-0.00010460688910206208
2021-05-14 06:35:00	1.82437	48.68	7.55	-92.45	0.0003756832298510808
2021-05-14 06:40:00	1.82432	45.18	7.43	-92.57	0.0009972190633420336
2021-05-14 06:45:00	1.81657	42.64	7.03	-92.97	0.0027677921300605307
2021-05-14 06:50:00	1.82653	45.91	26.74	-73.26	0.003935380234703633
2021-05-14 06:55:00	1.83928	49.01	51.97	-48.03	0.004083268763229007
2021-05-14 07:00:00	1.84176	45.93	56.88	-43.12	0.004518428820462104
2021-05-14 07:05:00	1.84369	45.06	60.7	-39.3	0.0035475863324263106
2021-05-14 07:10:00	1.85231	43.02	77.76	-22.24	0.0021088418714187446
2021-05-14 07:15:00	1.85978	44.91	90.81	-9.19	-0.0001097410410254452
2021-05-14 07:20:00	1.85662	47.39	84.68	-15.32	-0.002568616894299833
2021-05-14 07:25:00	1.85808	45.92	87.51	-12.49	-0.005292010177839082
2021-05-14 07:30:00	1.86388	45.79	89.91	-10.09	-0.006592256868468845
2021-05-14 07:35:00	1.867	49.37	90.66	-9.34	-0.008121910779657118
2021-05-14 07:40:00	1.86849	47.17	90.2	-9.8	-0.00939455645933816
2021-05-14 07:45:00	1.86462	53.95	82.0	-18.0	-0.010606025060739276
2021-05-14 07:50:00	1.85929	55.96	73.53	-26.47	-0.010700624966755818
2021-05-14 07:55:00	1.86909	60.99	88.75	-11.25	-0.010404140734331662
2021-05-14 08:00:00	1.86936	57.97	86.77	-13.23	-0.009728257288509862
2021-05-14 08:05:00	1.871	52.01	88.07	-11.93	-0.009173637922836219
2021-05-14 08:10:00	1.88413	56.31	99.02	-0.98	-0.008608529011270015
2021-05-14 08:15:00	1.88539	57.18	100.0	-0.0	-0.007312398950886655
2021-05-14 08:20:00	1.8787	54.59	78.62	-21.38	-0.005891119735730095
2021-05-14 08:25:00	1.88282	52.43	70.59	-29.41	-0.004513702535181406
2021-05-14 08:30:00	1.8868	51.01	79.49	-20.51	-0.002970082504713891
2021-05-14 08:35:00	1.89557	53.05	98.91	-1.09	-0.0015916655000968068
2021-05-14 08:40:00	1.88574	47.96	72.54	-27.46	-0.000335896723810538
2021-05-14 08:45:00	1.87913	45.89	54.81	-45.19	0.000931190114205685
2021-05-14 08:50:00	1.88282	48.37	64.71	-35.29	0.001346136396060356
2021-05-14 08:55:00	1.87758	44.42	50.66	-49.34	0.0027334269195878197
2021-05-14 09:00:00	1.87553	43.83	43.45	-56.55	0.00359764332881346
2021-05-14 09:05:00	1.86868	41.28	22.29	-77.71	0.004206685911169381
2021-05-14 09:10:00	1.86497	47.34	3.58	-96.42	0.005670356160500883
2021-05-14 09:15:00	1.87767	50.83	43.07	-56.93	0.006405951409318607
2021-05-14 09:20:00	1.8712	44.99	22.95	-77.05	0.006436122772509068
2021-05-14 09:25:00	1.8678	41.43	17.26	-82.74	0.006566222446149345
2021-05-14 09:30:00	1.87202	41.96	29.65	-70.35	0.006857588900580764
2021-05-14 09:35:00	1.88062	41.78	55.49	-44.51	0.0072354639406219225
2021-05-14 09:40:00	1.87657	44.39	43.47	-56.53	0.006795200816468443
2021-05-14 09:45:00	1.88298	48.21	65.42	-34.58	0.005515659744774821
2021-05-14 09:50:00	1.89456	52.33	99.97	-0.03	0.004111100443727238
2021-05-14 09:55:00	1.89834	50.59	86.88	-13.12	0.0025737348140813052
2021-05-14 10:00:00	1.88673	45.92	59.18	-40.82	0.0017947762228506842
2021-05-14 10:05:00	1.89163	45.31	70.87	-29.13	0.00011369903942029779
2021-05-14 10:10:00	1.88969	47.43	66.25	-33.75	-0.0014847861955697458
2021-05-14 10:15:00	1.88693	49.15	59.66	-40.34	-0.0017432660564292506
2021-05-14 10:20:00	1.88131	48.64	46.25	-53.75	-0.0024539978507940683
2021-05-14 10:25:00	1.87941	47.71	41.72	-58.28	-0.0031391324274741787
2021-05-14 10:30:00	1.87667	51.85	35.19	-64.81	-0.003007346244091667
2021-05-14 10:35:00	1.8735	55.07	23.71	-76.29	-0.0021980998251377943
2021-05-14 10:40:00	1.87216	57.12	3.83	-96.17	-0.0018458567511153005
2021-05-14 10:45:00	1.8729	61.35	6.07	-93.93	-0.0013127148217788932
2021-05-14 10:50:00	1.88288	63.5	36.37	-63.63	-9.529712950027795e-05
2021-05-14 10:55:00	1.87595	60.01	15.33	-84.67	0.0016671481594618502
2021-05-14 11:00:00	1.887	60.05	48.88	-51.12	0.0017907372964058406
2021-05-14 11:05:00	1.87472	59.4	11.61	-88.39	0.0028255949760668175
2021-05-14 11:10:00	1.88324	66.13	43.28	-56.72	0.003169485911025485
2021-05-14 11:15:00	1.8767	69.78	22.04	-77.96	0.003659659491450056
2021-05-14 11:20:00	1.87691	70.56	27.12	-72.88	0.003748935816174536
2021-05-14 11:25:00	1.8719	70.45	17.09	-82.91	0.0033487639322628306
2021-05-14 11:30:00	1.869	71.41	15.98	-84.02	0.00303406108691652
2021-05-14 11:35:00	1.87033	68.0	22.18	-77.82	0.002582015132046857
2021-05-14 11:40:00	1.87216	67.46	29.1	-70.9	0.0019667949771898664
2021-05-14 11:45:00	1.8696	69.15	19.43	-80.57	0.0012287930460272386
2021-05-14 11:50:00	1.86767	69.71	12.13	-87.87	0.00160710553262422
2021-05-14 11:55:00	1.8649	68.87	5.21	-94.79	0.0013527821461374822
2021-05-14 12:00:00	1.8543	63.84	1.59	-98.41	0.0020479779575872893
2021-05-14 12:05:00	1.85645	60.47	7.36	-92.64	0.0015790754665680716
2021-05-14 12:10:00	1.85276	54.59	0.0	-100.0	0.0023411489234250243
2021-05-14 12:15:00	1.85748	53.48	14.62	-85.38	0.002187172455877087
2021-05-14 12:20:00	1.8594	41.02	20.57	-79.43	0.00204681965289737
2021-05-14 12:25:00	1.85984	43.15	28.37	-71.63	0.0015799907439224773
2021-05-14 12:30:00	1.87538	55.97	90.62	-9.38	0.00045824548934570233
2021-05-14 12:35:00	1.8669	54.32	60.9	-39.1	2.555987222605579e-05
2021-05-14 12:40:00	1.86913	51.08	70.5	-29.5	-0.0002199317176784909
2021-05-14 12:45:00	1.86172	50.1	38.59	-61.41	-0.00011619441182941607
2021-05-14 12:50:00	1.86946	51.35	73.83	-26.17	-0.0004509500538214771
2021-05-14 12:55:00	1.88	52.7	97.67	-2.33	-0.0012716047126283296
2021-05-14 13:00:00	1.86939	46.64	54.36	-45.64	-0.0026550482168734013
2021-05-14 13:05:00	1.86694	46.74	46.36	-53.64	-0.003314185450545422
2021-05-14 13:10:00	1.871	49.05	59.63	-40.37	-0.0046555886341908504
2021-05-14 13:15:00	1.88065	52.41	80.93	-19.07	-0.005458884337907532
2021-05-14 13:20:00	1.87983	55.37	76.4	-23.6	-0.006211380379841935
2021-05-14 13:25:00	1.89268	59.89	100.0	-0.0	-0.007020314131904597
2021-05-14 13:30:00	1.90842	63.92	100.0	-0.0	-0.007053980684554212
2021-05-14 13:35:00	1.91435	60.15	93.02	-6.98	-0.00763803415127376
2021-05-14 13:40:00	1.92387	59.0	97.07	-2.93	-0.008188848511394307
2021-05-14 13:45:00	1.93046	58.68	88.31	-11.69	-0.009522550691613538
2021-05-14 13:50:00	1.92128	57.47	76.44	-23.56	-0.0097353536097506
2021-05-14 13:55:00	1.93347	59.22	92.07	-7.93	-0.009533069094478215
2021-05-14 14:00:00	1.9194	54.32	73.86	-26.14	-0.009457075565790476
2021-05-14 14:05:00	1.91902	57.83	73.37	-26.63	-0.009414557527083485
2021-05-14 14:10:00	1.91285	58.73	65.42	-34.58	-0.008447038805257254
2021-05-14 14:15:00	1.91085	58.61	62.25	-37.75	-0.006791968072207645
2021-05-14 14:20:00	1.91407	57.82	63.42	-36.58	-0.005410509860799051
2021-05-14 14:25:00	1.90605	55.43	48.02	-51.98	-0.003135564931015595
2021-05-14 14:30:00	1.9179	52.88	62.85	-37.15	-0.0006956153464920956
2021-05-14 14:35:00	1.90825	50.5	36.75	-63.25	0.002121624025657992
2021-05-14 14:40:00	1.90558	42.57	11.09	-88.91	0.004733604283272932
2021-05-14 14:45:00	1.91151	39.6	26.56	-73.44	0.007347443895055823
2021-05-14 14:50:00	1.91435	33.48	33.97	-66.03	0.008474070571179656
2021-05-14 14:55:00	1.91095	34.97	26.16	-73.84	0.01049869981370095
2021-05-14 15:00:00	1.91866	36.14	47.13	-52.87	0.01044178632964552
2021-05-14 15:05:00	1.92309	30.77	67.87	-32.13	0.009546772499892964
2021-05-14 15:10:00	1.91926	35.51	62.19	-37.81	0.008647500075663762
2021-05-14 15:15:00	1.92177	33.54	70.9	-29.1	0.007592046206971948
2021-05-14 15:20:00	1.94061	42.35	84.49	-15.51	0.006014843601655186
2021-05-14 15:25:00	1.93389	40.3	70.04	-29.96	0.0040273633381792415
2021-05-14 15:30:00	1.93056	43.96	62.87	-37.13	0.003475490536735932
2021-05-14 15:35:00	1.92437	46.74	49.56	-50.44	0.0021732105508720225
2021-05-14 15:40:00	1.92912	42.18	59.78	-40.22	0.00037768548664070473
2021-05-14 15:45:00	1.91595	41.79	31.45	-68.55	-0.0003092735724013222
2021-05-14 15:50:00	1.91377	46.78	16.15	-83.85	-0.0008437691287897574
2021-05-14 15:55:00	1.91506	47.04	19.33	-80.67	-0.0017155088253153574
2021-05-14 16:00:00	1.9098	48.95	6.38	-93.62	-0.0012543205582968035
2021-05-14 16:05:00	1.9101	44.95	17.41	-82.59	-0.0008749373598264366
2021-05-14 16:10:00	1.90784	46.15	12.46	-87.54	-0.00025802855245867515
2021-05-14 16:15:00	1.91551	46.55	29.25	-70.75	0.00029558321741869793
2021-05-14 16:20:00	1.91248	46.69	22.62	-77.38	0.0025211160458868324
2021-05-14 16:25:00	1.90613	48.81	11.69	-88.31	0.004182020777488695
2021-05-14 16:30:00	1.91285	36.84	30.48	-69.52	0.0049467395622897915
2021-05-14 16:35:00	1.89266	30.34	0.0	-100.0	0.0061359031629838415
2021-05-14 16:40:00	1.89244	29.64	5.44	-94.56	0.006939865004727061
2021-05-14 16:45:00	1.90257	37.13	28.01	-71.99	0.006496070681021069
2021-05-14 16:50:00	1.90565	41.34	42.71	-57.29	0.005779804488741115
2021-05-14 16:55:00	1.90753	42.04	52.17	-47.83	0.004861812924430881
2021-05-14 17:00:00	1.91115	40.31	62.95	-37.05	0.003302371455048833
2021-05-14 17:05:00	1.90543	41.87	45.92	-54.08	0.0023947776974809886
2021-05-14 17:10:00	1.90549	38.94	46.1	-53.9	0.001270590056960245
2021-05-14 17:15:00	1.89693	41.62	20.63	-79.37	0.001098013171882059
2021-05-14 17:20:00	1.89863	37.82	25.68	-74.32	0.0009404877631974343
2021-05-14 17:25:00	1.90077	36.03	39.84	-60.16	0.00033189618130103835
2021-05-14 17:30:00	1.9	34.64	39.31	-60.69	-0.00025305317530841323
2021-05-14 17:35:00	1.90178	29.36	46.31	-53.69	-0.0020452942678672384
2021-05-14 17:40:00	1.90396	30.04	54.87	-45.13	-0.003552403805043923
2021-05-14 17:45:00	1.89845	37.63	33.22	-66.78	-0.0036828156700359563
2021-05-14 17:50:00	1.89365	37.54	9.09	-90.91	-0.003463675377749947
2021-05-14 17:55:00	1.89628	38.49	20.07	-79.93	-0.002753159029738654
2021-05-14 18:00:00	1.89817	39.96	27.95	-72.05	-0.0017347761187501915
2021-05-14 18:05:00	1.89664	41.83	21.57	-78.43	-0.001136774017849642
2021-05-14 18:10:00	1.89665	42.49	23.46	-76.54	-0.0003973683186784347
2021-05-14 18:15:00	1.89996	47.98	42.79	-57.21	-0.0005149928084850677
2021-05-14 18:20:00	1.90725	54.13	79.54	-20.46	-0.0008705493778099972
2021-05-14 18:25:00	1.89394	50.54	12.45	-87.55	-0.00093744815821798
2021-05-14 18:30:00	1.90717	58.09	79.13	-20.87	-0.0015291675809510365
2021-05-14 18:35:00	1.90085	57.91	47.28	-52.72	-0.001471012615188453
2021-05-14 18:40:00	1.91265	60.56	76.61	-23.39	-0.0019179429533934403
2021-05-14 18:45:00	1.92319	64.94	84.62	-15.38	-0.002367676405668786
2021-05-14 18:50:00	1.91955	65.22	74.68	-25.32	-0.0029193291166113586
2021-05-14 18:55:00	1.91986	68.88	75.53	-24.47	-0.0034856575325699895
2021-05-14 19:00:00	1.91222	66.73	54.66	-45.34	-0.0036396527554398064
2021-05-14 19:05:00	1.9079	63.79	42.86	-57.14	-0.003779451123834294
2021-05-14 19:10:00	1.90094	60.98	23.85	-76.15	-0.0036910913461031853
2021-05-14 19:15:00	1.90559	57.76	36.55	-63.45	-0.0033527451353296918
2021-05-14 19:20:00	1.89852	55.01	17.24	-82.76	-0.0021565047651167777
2021-05-14 19:25:00	1.90254	53.98	28.22	-71.78	-0.001946385822574268
2021-05-14 19:30:00	1.90974	53.72	47.88	-52.12	-0.001143894851963219
2021-05-14 19:35:00	1.92009	56.31	75.96	-24.04	-0.001443553711050925
2021-05-14 19:40:00	1.91958	55.85	71.72	-28.28	-0.0008708389558717841
2021-05-14 19:45:00	1.91744	56.75	65.17	-34.83	0.0003859763737687691
2021-05-14 19:50:00	1.9161	56.81	61.07	-38.93	0.0011289339568891126
2021-05-14 19:55:00	1.91826	54.95	69.75	-30.25	0.001830069136041861
2021-05-14 20:00:00	1.93749	64.56	99.98	-0.02	0.0012111846993766032
2021-05-14 20:05:00	1.93815	58.6	84.25	-15.75	0.00025323213283271785
2021-05-14 20:10:00	1.94589	59.43	93.2	-6.8	-0.0015487993840350347
2021-05-14 20:15:00	1.95268	62.09	96.57	-3.43	-0.0029888908463878107
2021-05-14 20:20:00	1.95148	68.68	89.79	-10.21	-0.0048048508252671795
2021-05-14 20:25:00	1.92943	56.53	54.01	-45.99	-0.005281233679382052
2021-05-14 20:30:00	1.92407	57.09	42.84	-57.16	-0.005016376905212651
2021-05-14 20:35:00	1.92546	57.31	40.63	-59.37	-0.0034393141832726078
2021-05-14 20:40:00	1.95733	64.72	99.08	-0.92	-0.0036094247736537157
2021-05-14 20:45:00	1.97307	66.6	89.71	-10.29	-0.004261050678623977
2021-05-14 20:50:00	1.95884	59.67	68.58	-31.42	-0.004743168485923087
2021-05-14 20:55:00	1.94482	56.24	47.76	-52.24	-0.004880809429568471
2021-05-14 21:00:00	1.97	56.58	84.41	-15.59	-0.004515855289424057
2021-05-14 21:05:00	1.97751	51.95	96.01	-3.99	-0.004582880752548563
2021-05-14 21:10:00	1.9674	50.69	79.8	-20.2	-0.0034164424663704757
2021-05-14 21:15:00	1.98696	53.93	100.0	-0.0	-0.0024764670245894203
2021-05-14 21:20:00	1.97707	56.73	83.28	-16.72	-0.0009280359745164751
2021-05-14 21:25:00	1.97624	61.23	82.12	-17.88	-0.001363671576424027
2021-05-14 21:30:00	1.98137	60.95	89.31	-10.69	-0.00223431271503087
2021-05-14 21:35:00	1.9786	66.85	85.43	-14.57	-0.0030512138790541043
2021-05-14 21:40:00	1.97079	67.06	74.49	-25.51	-0.0014275930603715736
2021-05-14 21:45:00	1.96766	71.08	62.81	-37.19	0.0009116151193324928
2021-05-14 21:50:00	1.96083	69.58	46.77	-53.23	0.0021146015318661213
2021-05-14 21:55:00	1.96308	64.64	51.02	-48.98	0.0021408449552068227
2021-05-14 22:00:00	1.96266	69.93	50.23	-49.77	0.004090711761998645
2021-05-14 22:05:00	1.97372	72.69	71.13	-28.87	0.0059038804424112155
2021-05-14 22:10:00	1.994	70.39	99.25	-0.75	0.0050967866679007615
2021-05-14 22:15:00	1.9942	67.04	90.57	-9.43	0.0055370023317251466
2021-05-14 22:20:00	1.99631	67.39	92.16	-7.84	0.004555309957906496
2021-05-14 22:25:00	1.99776	65.33	95.07	-4.93	0.00332069125317486
2021-05-14 22:30:00	1.99373	67.59	85.32	-14.68	0.0029281794901577472
2021-05-14 22:35:00	1.99753	64.93	94.35	-5.65	0.0030254013053069885
2021-05-14 22:40:00	1.99315	62.93	83.77	-16.23	0.002812010646528147
2021-05-14 22:45:00	1.99133	59.46	79.38	-20.62	0.002570465066894208
2021-05-14 22:50:00	1.997	64.8	93.07	-6.93	0.0007153568197600865
2021-05-14 22:55:00	2.0252	74.79	92.48	-7.52	-0.002476249499903287
2021-05-14 23:00:00	2.03137	77.31	90.74	-9.26	-0.004933117087860881
2021-05-14 23:05:00	2.02912	71.7	82.88	-17.12	-0.005637079714008772
2021-05-14 23:10:00	2.00865	48.36	56.31	-43.69	-0.004737351759069017
2021-05-14 23:15:00	2.02238	48.82	68.8	-31.2	-0.004590748224039546
2021-05-14 23:20:00	2.0221	44.65	64.9	-35.1	-0.00374525222162724
2021-05-14 23:25:00	2.01568	48.77	54.35	-45.65	-0.0031122985326067984
2021-05-14 23:30:00	2.0084	51.23	42.38	-57.62	-0.002043225560629112
2021-05-14 23:35:00	2.00334	49.63	34.07	-65.93	-0.0006256030082667612
2021-05-14 23:40:00	2.00457	49.96	36.09	-63.91	-0.00017182292783988334
2021-05-14 23:45:00	2.01588	52.15	54.68	-45.32	-0.0005290014484092276
2021-05-14 23:50:00	2.0123	52.57	48.79	-51.21	-0.00014046100469221334
2021-05-14 23:55:00	2.00648	56.24	39.23	-60.77	0.002671501887252674
2021-05-15 00:00:00	2.03457	61.27	81.24	-18.76	0.004645908296121472
2021-05-15 00:05:00	2.02338	55.39	57.63	-42.37	0.006532359419799873
2021-05-15 00:10:00	2.02072	57.99	52.02	-47.98	0.006667879662917348
2021-05-15 00:15:00	2.00551	56.71	23.49	-76.51	0.007910669288899658
2021-05-15 00:20:00	1.97389	53.72	0.0	-100.0	0.009469647703053134
2021-05-15 00:25:00	1.98748	55.09	32.05	-67.95	0.009636841589949244
2021-05-15 00:30:00	2.00188	59.15	52.11	-47.89	0.008317254304735844
2021-05-15 00:35:00	1.97263	53.55	11.37	-88.63	0.007691043656113634
2021-05-15 00:40:00	1.98353	50.03	26.55	-73.45	0.007021695186658232
2021-05-15 00:45:00	1.98314	50.65	26.01	-73.99	0.0072106719941437275
2021-05-15 00:50:00	1.97338	54.98	12.41	-87.59	0.007743067969065893
2021-05-15 00:55:00	1.98235	52.54	24.91	-75.09	0.007409248819303718
2021-05-15 01:00:00	1.98972	48.98	35.17	-64.83	0.008776626644734047
2021-05-15 01:05:00	1.99929	46.52	48.5	-51.5	0.007943922110889068
2021-05-15 01:10:00	2.01229	42.22	68.81	-31.19	0.006304358319748009
2021-05-15 01:15:00	2.01332	44.61	78.78	-21.22	0.003660825440006111
2021-05-15 01:20:00	2.01585	41.49	93.33	-6.67	-0.0004100348521310082
2021-05-15 01:25:00	2.01479	44.29	91.86	-8.14	-0.0033926820934645566
2021-05-15 01:30:00	2.01	58.44	83.11	-16.89	-0.004580416717114956
2021-05-15 01:35:00	2.01006	54.1	81.34	-18.66	-0.007315908106535273
2021-05-15 01:40:00	2.02489	53.7	99.38	-0.62	-0.009030111016842656
2021-05-15 01:45:00	2.02663	71.49	98.13	-1.87	-0.009972423790806978
2021-05-15 01:50:00	2.03918	73.92	100.0	-0.0	-0.0117652951688401
2021-05-15 01:55:00	2.06117	75.78	94.28	-5.72	-0.013699788321645203
2021-05-15 02:00:00	2.06724	91.6	88.86	-11.14	-0.014811281449554441
2021-05-15 02:05:00	2.08005	92.1	91.18	-8.82	-0.015400136199369868
2021-05-15 02:10:00	2.07274	78.87	83.11	-16.89	-0.015547592892080521
2021-05-15 02:15:00	2.0725	77.36	81.07	-18.93	-0.01495623539735391
2021-05-15 02:20:00	2.09812	79.7	98.12	-1.88	-0.015140843865816999
2021-05-15 02:25:00	2.08432	65.54	83.62	-16.38	-0.014214456185398815
2021-05-15 02:30:00	2.0927	65.58	92.35	-7.65	-0.012891018102745164
2021-05-15 02:35:00	2.08688	62.23	86.26	-13.74	-0.01199977720689619
2021-05-15 02:40:00	2.07696	59.51	75.87	-24.13	-0.010356584596868893
2021-05-15 02:45:00	2.11488	66.16	98.17	-1.83	-0.00941741092594138
2021-05-15 02:50:00	2.12601	65.03	96.76	-3.24	-0.008589514712234007
2021-05-15 02:55:00	2.12	65.78	91.19	-8.81	-0.006080448805557873
2021-05-15 03:00:00	2.14643	66.95	97.32	-2.68	-0.004219933332326842
