opentime,open,high,low,close,volume,closetime,qav,trades,tbbav,tbqav,ignore
2020-02-14 19:55:00,10344.14000000,10344.14000000,10344.14000000,10344.14000000,0.00000000,2020-02-14 19:59:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 20:00:00,10349.89000000,10358.43000000,10349.00000000,10358.32000000,0.04407500,2020-02-14 20:04:59.999000,456.21089278,4,0.03844300,397.87240543,0
2020-02-14 20:05:00,10358.26000000,10370.00000000,10358.26000000,10370.00000000,0.29779700,2020-02-14 20:09:59.999000,3085.83258358,7,0.06986400,724.36398526,0
2020-02-14 20:10:00,10370.00000000,10370.00000000,10356.37000000,10356.37000000,0.03473900,2020-02-14 20:14:59.999000,360.02793818,8,0.00000000,0.00000000,0
2020-02-14 20:15:00,10358.66000000,10364.84000000,10358.66000000,10364.84000000,0.01941900,2020-02-14 20:19:59.999000,201.21302796,2,0.01000000,103.58660000,0
2020-02-14 20:20:00,10364.84000000,10364.84000000,10364.84000000,10364.84000000,0.00000000,2020-02-14 20:24:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 20:25:00,10367.79000000,10367.79000000,10353.31000000,10358.70000000,0.47331600,2020-02-14 20:29:59.999000,4901.28812738,13,0.36362700,3765.13435179,0
2020-02-14 20:30:00,10359.74000000,10376.60000000,10359.74000000,10376.60000000,0.38894900,2020-02-14 20:34:59.999000,4033.60727518,9,0.26894900,2788.67927518,0
2020-02-14 20:35:00,10370.23000000,10371.00000000,10362.73000000,10362.73000000,0.58819700,2020-02-14 20:39:59.999000,6099.92343748,7,0.58819700,6099.92343748,0
2020-02-14 20:40:00,10357.58000000,10364.95000000,10349.47000000,10360.46000000,0.60165800,2020-02-14 20:44:59.999000,6228.83604409,7,0.00000000,0.00000000,0
2020-02-14 20:45:00,10360.46000000,10360.46000000,10360.46000000,10360.46000000,0.00000000,2020-02-14 20:49:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 20:50:00,10353.83000000,10360.00000000,10351.42000000,10359.56000000,0.22734800,2020-02-14 20:54:59.999000,2353.83147947,10,0.07513200,778.11643589,0
2020-02-14 20:55:00,10356.37000000,10356.37000000,10356.37000000,10356.37000000,0.00488600,2020-02-14 20:59:59.999000,50.60122382,1,0.00000000,0.00000000,0
2020-02-14 21:00:00,10368.27000000,10368.27000000,10368.27000000,10368.27000000,0.02891000,2020-02-14 21:04:59.999000,299.74668570,1,0.02891000,299.74668570,0
2020-02-14 21:05:00,10368.27000000,10368.27000000,10368.27000000,10368.27000000,0.00000000,2020-02-14 21:09:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 21:10:00,10371.96000000,10371.96000000,10371.96000000,10371.96000000,0.02000000,2020-02-14 21:14:59.999000,207.43920000,2,0.02000000,207.43920000,0
2020-02-14 21:15:00,10369.27000000,10373.20000000,10369.27000000,10373.20000000,0.01961200,2020-02-14 21:19:59.999000,203.41145260,2,0.01961200,203.41145260,0
2020-02-14 21:20:00,10371.96000000,10371.96000000,10371.96000000,10371.96000000,0.00964100,2020-02-14 21:24:59.999000,99.99606636,1,0.00000000,0.00000000,0
2020-02-14 21:25:00,10356.93000000,10364.25000000,10355.36000000,10364.25000000,0.19120900,2020-02-14 21:29:59.999000,1980.66432930,7,0.00000000,0.00000000,0
2020-02-14 21:30:00,10370.29000000,10376.60000000,10370.29000000,10376.60000000,0.56300000,2020-02-14 21:34:59.999000,5840.33284532,13,0.51741000,5367.37473858,0
2020-02-14 21:35:00,10365.98000000,10368.00000000,10354.78000000,10354.78000000,0.66475800,2020-02-14 21:39:59.999000,6885.62721611,9,0.02895700,300.20827678,0
2020-02-14 21:40:00,10358.47000000,10358.47000000,10351.19000000,10351.19000000,0.07813900,2020-02-14 21:44:59.999000,809.24187053,10,0.00000000,0.00000000,0
2020-02-14 21:45:00,10339.59000000,10339.59000000,10332.48000000,10332.48000000,0.05809900,2020-02-14 21:49:59.999000,600.51336501,2,0.00000000,0.00000000,0
2020-02-14 21:50:00,10321.02000000,10337.32000000,10319.60000000,10319.60000000,0.74234800,2020-02-14 21:54:59.999000,7670.75393115,24,0.60913300,6295.76299115,0
2020-02-14 21:55:00,10322.21000000,10331.43000000,10322.21000000,10331.43000000,0.03772800,2020-02-14 21:59:59.999000,389.59979104,7,0.00000000,0.00000000,0
2020-02-14 22:00:00,10328.73000000,10335.84000000,10328.73000000,10335.84000000,0.32732100,2020-02-14 22:04:59.999000,3382.43432206,14,0.20280300,2095.78735366,0
2020-02-14 22:05:00,10335.85000000,10335.88000000,10300.00000000,10308.91000000,1.98107600,2020-02-14 22:09:59.999000,20431.84568514,53,0.66108800,6815.24308602,0
2020-02-14 22:10:00,10312.66000000,10312.66000000,10308.02000000,10308.02000000,0.01859600,2020-02-14 22:14:59.999000,191.72040881,4,0.00653400,67.38292044,0
2020-02-14 22:15:00,10315.97000000,10315.97000000,10315.97000000,10315.97000000,0.04000000,2020-02-14 22:19:59.999000,412.63880000,5,0.04000000,412.63880000,0
2020-02-14 22:20:00,10315.97000000,10315.97000000,10315.97000000,10315.97000000,0.00000000,2020-02-14 22:24:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 22:25:00,10337.00000000,10344.03000000,10337.00000000,10344.03000000,0.02843800,2020-02-14 22:29:59.999000,294.11460618,3,0.02519700,260.58960495,0
2020-02-14 22:30:00,10341.30000000,10343.97000000,10332.50000000,10342.58000000,1.47833400,2020-02-14 22:34:59.999000,15284.44333255,18,0.47833400,4946.90318560,0
2020-02-14 22:35:00,10324.19000000,10325.76000000,10324.19000000,10325.76000000,0.08181700,2020-02-14 22:39:59.999000,844.72602435,3,0.07181700,741.46842435,0
2020-02-14 22:40:00,10325.98000000,10338.12000000,10325.98000000,10338.12000000,0.23704200,2020-02-14 22:44:59.999000,2448.44915058,6,0.22704200,2345.06795058,0
2020-02-14 22:45:00,10343.43000000,10346.64000000,10337.90000000,10345.19000000,0.73562400,2020-02-14 22:49:59.999000,7608.33254687,108,0.73562400,7608.33254687,0
2020-02-14 22:50:00,10345.19000000,10349.75000000,10345.19000000,10345.89000000,0.21823600,2020-02-14 22:54:59.999000,2257.92938159,31,0.21823600,2257.92938159,0
2020-02-14 22:55:00,10347.97000000,10347.97000000,10347.97000000,10347.97000000,0.00301500,2020-02-14 22:59:59.999000,31.19912955,1,0.00000000,0.00000000,0
2020-02-14 23:00:00,10341.16000000,10341.46000000,10340.91000000,10341.46000000,0.04196700,2020-02-14 23:04:59.999000,433.98746997,5,0.00000000,0.00000000,0
2020-02-14 23:05:00,10340.91000000,10346.15000000,10335.01000000,10346.15000000,0.14708600,2020-02-14 23:09:59.999000,1520.71487285,25,0.13246400,1369.51008683,0
2020-02-14 23:10:00,10346.15000000,10352.44000000,10346.15000000,10352.44000000,0.01192900,2020-02-14 23:14:59.999000,123.42145630,4,0.01192900,123.42145630,0
2020-02-14 23:15:00,10351.36000000,10351.36000000,10341.73000000,10344.71000000,0.13106100,2020-02-14 23:19:59.999000,1355.88976037,21,0.13106100,1355.88976037,0
2020-02-14 23:20:00,10335.92000000,10338.70000000,10335.92000000,10338.70000000,0.16195700,2020-02-14 23:24:59.999000,1674.33748425,13,0.00000000,0.00000000,0
2020-02-14 23:25:00,10338.70000000,10338.70000000,10338.70000000,10338.70000000,0.00000000,2020-02-14 23:29:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 23:30:00,10338.70000000,10338.70000000,10338.70000000,10338.70000000,0.00000000,2020-02-14 23:34:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 23:35:00,10335.92000000,10335.92000000,10335.92000000,10335.92000000,0.01570800,2020-02-14 23:39:59.999000,162.35663136,3,0.00000000,0.00000000,0
2020-02-14 23:40:00,10335.92000000,10335.92000000,10335.92000000,10335.92000000,0.00000000,2020-02-14 23:44:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 23:45:00,10335.92000000,10335.92000000,10335.92000000,10335.92000000,0.00000000,2020-02-14 23:49:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-14 23:50:00,10340.07000000,10354.03000000,10340.07000000,10348.84000000,0.15360300,2020-02-14 23:54:59.999000,1589.58859412,45,0.15360300,1589.58859412,0
2020-02-14 23:55:00,10351.37000000,10354.81000000,10342.30000000,10344.17000000,0.20867700,2020-02-14 23:59:59.999000,2159.41120856,49,0.14979800,1550.36942847,0
2020-02-15 00:00:00,10350.58000000,10366.58000000,10350.58000000,10366.58000000,0.02334400,2020-02-15 00:04:59.999000,241.74846684,8,0.02334400,241.74846684,0
2020-02-15 00:05:00,10366.58000000,10366.58000000,10366.58000000,10366.58000000,0.01447700,2020-02-15 00:09:59.999000,150.07697866,1,0.01447700,150.07697866,0
2020-02-15 00:10:00,10372.26000000,10373.47000000,10335.27000000,10341.76000000,1.62682800,2020-02-15 00:14:59.999000,16834.92639338,39,0.09066300,938.35961489,0
2020-02-15 00:15:00,10343.76000000,10354.43000000,10343.76000000,10354.38000000,0.08964800,2020-02-15 00:19:59.999000,928.08319280,17,0.07016300,726.38195012,0
2020-02-15 00:20:00,10351.86000000,10351.86000000,10344.58000000,10344.58000000,0.11778400,2020-02-15 00:24:59.999000,1219.09169442,16,0.06194000,641.11971491,0
2020-02-15 00:25:00,10346.78000000,10364.35000000,10346.78000000,10364.35000000,0.06758800,2020-02-15 00:29:59.999000,700.14883354,21,0.06758800,700.14883354,0
2020-02-15 00:30:00,10355.55000000,10355.55000000,10348.60000000,10351.43000000,0.25929800,2020-02-15 00:34:59.999000,2684.15520190,31,0.09601200,993.81899921,0
2020-02-15 00:35:00,10342.64000000,10353.43000000,10342.64000000,10350.49000000,0.18714600,2020-02-15 00:39:59.999000,1936.31827077,29,0.00000000,0.00000000,0
2020-02-15 00:40:00,10350.76000000,10356.80000000,10349.93000000,10354.00000000,0.16466900,2020-02-15 00:44:59.999000,1704.93880889,16,0.00000000,0.00000000,0
2020-02-15 00:45:00,10360.53000000,10360.53000000,10346.74000000,10346.74000000,0.28435700,2020-02-15 00:49:59.999000,2942.55088574,4,0.02785400,288.58103552,0
2020-02-15 00:50:00,10336.94000000,10336.94000000,10325.41000000,10328.79000000,0.06460900,2020-02-15 00:54:59.999000,667.59943577,6,0.01564600,161.62597552,0
2020-02-15 00:55:00,10326.59000000,10326.59000000,10324.80000000,10324.80000000,0.00425300,2020-02-15 00:59:59.999000,43.91552720,2,0.00425300,43.91552720,0
2020-02-15 01:00:00,10331.76000000,10336.85000000,10331.14000000,10331.14000000,0.03674100,2020-02-15 01:04:59.999000,379.61275661,10,0.03674100,379.61275661,0
2020-02-15 01:05:00,10334.48000000,10336.49000000,10332.01000000,10336.49000000,0.01832800,2020-02-15 01:09:59.999000,189.42319625,4,0.01729000,178.69856987,0
2020-02-15 01:10:00,10341.72000000,10348.20000000,10341.72000000,10348.20000000,0.01385300,2020-02-15 01:14:59.999000,143.28449244,2,0.01385300,143.28449244,0
2020-02-15 01:15:00,10349.30000000,10349.30000000,10336.54000000,10342.68000000,0.12779900,2020-02-15 01:19:59.999000,1321.54476432,11,0.08999900,930.65911722,0
2020-02-15 01:20:00,10334.94000000,10334.94000000,10329.95000000,10329.95000000,0.04244500,2020-02-15 01:24:59.999000,438.66118401,6,0.03725100,384.98150565,0
2020-02-15 01:25:00,10307.64000000,10318.70000000,10304.48000000,10308.39000000,0.94505500,2020-02-15 01:29:59.999000,9749.28190616,12,0.74997400,7737.61857810,0
2020-02-15 01:30:00,10312.76000000,10321.88000000,10306.46000000,10321.01000000,0.09954200,2020-02-15 01:34:59.999000,1026.88873152,13,0.02791700,288.06820074,0
2020-02-15 01:35:00,10322.91000000,10323.32000000,10317.37000000,10319.77000000,0.21613300,2020-02-15 01:39:59.999000,2230.98346085,9,0.17872200,1844.97710458,0
2020-02-15 01:40:00,10325.26000000,10325.26000000,10325.26000000,10325.26000000,0.02085700,2020-02-15 01:44:59.999000,215.35394782,1,0.00000000,0.00000000,0
2020-02-15 01:45:00,10313.44000000,10313.44000000,10301.70000000,10301.70000000,1.24300000,2020-02-15 01:49:59.999000,12812.42246483,76,0.08483900,874.36722299,0
2020-02-15 01:50:00,10301.62000000,10301.62000000,10300.00000000,10300.00000000,0.55762200,2020-02-15 01:54:59.999000,5743.55377440,21,0.00000000,0.00000000,0
2020-02-15 01:55:00,10294.91000000,10294.91000000,10239.06000000,10239.06000000,1.03047300,2020-02-15 01:59:59.999000,10574.02268864,23,0.35511300,3643.68614149,0
2020-02-15 02:00:00,10272.57000000,10281.80000000,10268.89000000,10268.89000000,0.78129800,2020-02-15 02:04:59.999000,8031.25901930,11,0.77838100,8001.30466717,0
2020-02-15 02:05:00,10279.20000000,10279.20000000,10249.55000000,10250.15000000,0.47139600,2020-02-15 02:09:59.999000,4835.14093762,10,0.05192100,532.75749856,0
2020-02-15 02:10:00,10251.33000000,10251.33000000,10227.97000000,10227.98000000,1.00256600,2020-02-15 02:14:59.999000,10261.29048256,12,0.39788900,4076.44551057,0
2020-02-15 02:15:00,10246.17000000,10246.17000000,10246.17000000,10246.17000000,0.00553900,2020-02-15 02:19:59.999000,56.75353563,1,0.00000000,0.00000000,0
2020-02-15 02:20:00,10246.17000000,10246.17000000,10246.17000000,10246.17000000,0.00973400,2020-02-15 02:24:59.999000,99.73621878,3,0.00973400,99.73621878,0
2020-02-15 02:25:00,10247.16000000,10247.16000000,10235.71000000,10235.71000000,0.06375800,2020-02-15 02:29:59.999000,652.75982794,5,0.01000000,102.47160000,0
2020-02-15 02:30:00,10242.98000000,10257.09000000,10242.98000000,10257.09000000,0.72930600,2020-02-15 02:34:59.999000,7474.66738803,19,0.61930600,6346.75198803,0
2020-02-15 02:35:00,10258.13000000,10268.78000000,10253.63000000,10253.63000000,0.19972900,2020-02-15 02:39:59.999000,2049.85398292,11,0.02974200,305.06925704,0
2020-02-15 02:40:00,10248.87000000,10268.49000000,10248.87000000,10264.64000000,0.84843700,2020-02-15 02:44:59.999000,8708.68208458,26,0.55749500,5723.20618912,0
2020-02-15 02:45:00,10248.13000000,10248.13000000,10241.78000000,10241.78000000,0.11882700,2020-02-15 02:49:59.999000,1217.34597274,11,0.01000000,102.44440000,0
2020-02-15 02:50:00,10250.77000000,10250.77000000,10240.38000000,10240.38000000,0.14952300,2020-02-15 02:54:59.999000,1531.61538584,7,0.02000000,205.01540000,0
2020-02-15 02:55:00,10235.41000000,10235.41000000,10222.43000000,10230.08000000,0.37353100,2020-02-15 02:59:59.999000,3821.63822175,40,0.02000000,204.54450000,0
2020-02-15 03:00:00,10260.81000000,10261.00000000,10252.45000000,10252.45000000,0.01983500,2020-02-15 03:04:59.999000,203.44322993,3,0.01177300,120.71904793,0
2020-02-15 03:05:00,10249.23000000,10249.23000000,10249.23000000,10249.23000000,0.01492100,2020-02-15 03:09:59.999000,152.92876083,1,0.00000000,0.00000000,0
2020-02-15 03:10:00,10266.91000000,10275.18000000,10266.91000000,10272.09000000,0.03244400,2020-02-15 03:14:59.999000,333.25912508,5,0.02389200,245.45167428,0
2020-02-15 03:15:00,10272.09000000,10272.09000000,10272.09000000,10272.09000000,0.00000000,2020-02-15 03:19:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 03:20:00,10271.02000000,10272.52000000,10271.02000000,10272.52000000,0.02687200,2020-02-15 03:24:59.999000,276.02815744,2,0.01000000,102.71020000,0
2020-02-15 03:25:00,10272.52000000,10272.52000000,10272.52000000,10272.52000000,0.00000000,2020-02-15 03:29:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 03:30:00,10266.54000000,10266.54000000,10266.54000000,10266.54000000,0.01697600,2020-02-15 03:34:59.999000,174.28478304,2,0.00000000,0.00000000,0
2020-02-15 03:35:00,10271.15000000,10279.33000000,10271.15000000,10278.97000000,0.07510000,2020-02-15 03:39:59.999000,771.72464742,7,0.00000000,0.00000000,0
2020-02-15 03:40:00,10286.56000000,10286.56000000,10286.56000000,10286.56000000,0.00285300,2020-02-15 03:44:59.999000,29.34755568,1,0.00285300,29.34755568,0
2020-02-15 03:45:00,10274.69000000,10274.69000000,10261.45000000,10261.45000000,0.02268500,2020-02-15 03:49:59.999000,233.04236409,3,0.00000000,0.00000000,0
2020-02-15 03:50:00,10264.68000000,10264.68000000,10264.68000000,10264.68000000,0.01000000,2020-02-15 03:54:59.999000,102.64680000,1,0.00000000,0.00000000,0
2020-02-15 03:55:00,10274.58000000,10274.58000000,10274.58000000,10274.58000000,0.00790000,2020-02-15 03:59:59.999000,81.16918200,1,0.00000000,0.00000000,0
2020-02-15 04:00:00,10270.57000000,10276.67000000,10270.57000000,10276.67000000,0.01584200,2020-02-15 04:04:59.999000,162.71824054,2,0.00194600,19.99839982,0
2020-02-15 04:05:00,10254.05000000,10257.61000000,10254.04000000,10257.61000000,0.05725100,2020-02-15 04:09:59.999000,587.16062021,8,0.00000000,0.00000000,0
2020-02-15 04:10:00,10257.70000000,10272.12000000,10257.70000000,10272.12000000,0.28657700,2020-02-15 04:14:59.999000,2941.45422304,20,0.15723500,1614.25283220,0
2020-02-15 04:15:00,10272.33000000,10272.33000000,10259.40000000,10259.40000000,0.35000000,2020-02-15 04:19:59.999000,3592.90140000,35,0.35000000,3592.90140000,0
2020-02-15 04:20:00,10258.21000000,10258.21000000,10250.51000000,10251.84000000,0.46000000,2020-02-15 04:24:59.999000,4716.66230000,46,0.46000000,4716.66230000,0
2020-02-15 04:25:00,10252.48000000,10260.20000000,10250.34000000,10253.63000000,0.45436600,2020-02-15 04:29:59.999000,4659.12694476,45,0.38383900,3936.06980803,0
2020-02-15 04:30:00,10253.63000000,10266.26000000,10253.63000000,10264.75000000,0.34765700,2020-02-15 04:34:59.999000,3567.16499184,38,0.34765700,3567.16499184,0
2020-02-15 04:35:00,10263.93000000,10268.99000000,10263.92000000,10264.75000000,0.13798300,2020-02-15 04:39:59.999000,1416.57215266,16,0.13798300,1416.57215266,0
2020-02-15 04:40:00,10260.50000000,10268.48000000,10259.98000000,10265.74000000,0.12858900,2020-02-15 04:44:59.999000,1319.56471215,23,0.12858900,1319.56471215,0
2020-02-15 04:45:00,10260.68000000,10274.53000000,10260.68000000,10274.53000000,0.02891400,2020-02-15 04:49:59.999000,296.77760250,6,0.01518400,155.89846610,0
2020-02-15 04:50:00,10276.64000000,10280.01000000,10276.64000000,10279.44000000,0.03588200,2020-02-15 04:54:59.999000,368.83820234,4,0.00666300,68.48324498,0
2020-02-15 04:55:00,10279.44000000,10279.44000000,10267.78000000,10271.09000000,0.19085400,2020-02-15 04:59:59.999000,1960.81028269,24,0.12502000,1284.07362973,0
2020-02-15 05:00:00,10261.35000000,10264.50000000,10261.35000000,10264.50000000,0.00311500,2020-02-15 05:04:59.999000,31.96955160,2,0.00311500,31.96955160,0
2020-02-15 05:05:00,10255.62000000,10255.62000000,10255.62000000,10255.62000000,0.00129200,2020-02-15 05:09:59.999000,13.25026104,1,0.00129200,13.25026104,0
2020-02-15 05:10:00,10255.62000000,10256.64000000,10255.62000000,10255.62000000,0.02115500,2020-02-15 05:14:59.999000,216.95944514,5,0.00194800,19.97975180,0
2020-02-15 05:15:00,10255.62000000,10260.52000000,10252.07000000,10252.07000000,0.19575600,2020-02-15 05:19:59.999000,2007.56781697,6,0.02921300,299.74057076,0
2020-02-15 05:20:00,10252.24000000,10252.24000000,10252.24000000,10252.24000000,0.01156200,2020-02-15 05:24:59.999000,118.53639888,1,0.01156200,118.53639888,0
2020-02-15 05:25:00,10250.00000000,10250.00000000,10250.00000000,10250.00000000,0.10098000,2020-02-15 05:29:59.999000,1035.04500000,3,0.00000000,0.00000000,0
2020-02-15 05:30:00,10250.60000000,10252.65000000,10250.60000000,10252.65000000,0.03903500,2020-02-15 05:34:59.999000,400.19295804,3,0.03903500,400.19295804,0
2020-02-15 05:35:00,10252.65000000,10252.65000000,10252.65000000,10252.65000000,0.00000000,2020-02-15 05:39:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 05:40:00,10256.22000000,10256.22000000,10252.65000000,10254.90000000,0.09201600,2020-02-15 05:44:59.999000,943.64220438,4,0.00685200,70.26068430,0
2020-02-15 05:45:00,10240.04000000,10240.04000000,10238.50000000,10238.50000000,0.05000300,2020-02-15 05:49:59.999000,511.95872158,2,0.05000300,511.95872158,0
2020-02-15 05:50:00,10239.91000000,10239.91000000,10239.91000000,10239.91000000,0.04909700,2020-02-15 05:54:59.999000,502.74886127,5,0.00000000,0.00000000,0
2020-02-15 05:55:00,10239.91000000,10239.91000000,10239.91000000,10239.91000000,0.00000000,2020-02-15 05:59:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 06:00:00,10223.73000000,10227.76000000,10211.88000000,10211.88000000,1.02239100,2020-02-15 06:04:59.999000,10445.87716465,36,0.23993900,2452.70315075,0
2020-02-15 06:05:00,10229.26000000,10231.35000000,10228.48000000,10231.35000000,0.46738000,2020-02-15 06:09:59.999000,4780.95031070,7,0.43705400,4470.73900004,0
2020-02-15 06:10:00,10241.69000000,10241.69000000,10241.69000000,10241.69000000,0.00473000,2020-02-15 06:14:59.999000,48.44319370,1,0.00000000,0.00000000,0
2020-02-15 06:15:00,10252.37000000,10252.37000000,10252.37000000,10252.37000000,0.01697800,2020-02-15 06:19:59.999000,174.06473786,1,0.01697800,174.06473786,0
2020-02-15 06:20:00,10252.37000000,10252.37000000,10252.37000000,10252.37000000,0.00000000,2020-02-15 06:24:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 06:25:00,10239.97000000,10252.01000000,10239.97000000,10252.01000000,0.08426000,2020-02-15 06:29:59.999000,863.37621361,7,0.06426000,658.33601361,0
2020-02-15 06:30:00,10252.01000000,10252.01000000,10245.24000000,10249.15000000,0.13770600,2020-02-15 06:34:59.999000,1411.56151443,9,0.03926100,402.30238998,0
2020-02-15 06:35:00,10249.15000000,10249.15000000,10249.15000000,10249.15000000,0.00000000,2020-02-15 06:39:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 06:40:00,10252.64000000,10252.64000000,10252.09000000,10252.09000000,0.02860100,2020-02-15 06:44:59.999000,293.23370954,2,0.00000000,0.00000000,0
2020-02-15 06:45:00,10252.09000000,10252.09000000,10252.09000000,10252.09000000,0.00000000,2020-02-15 06:49:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 06:50:00,10252.09000000,10252.09000000,10252.09000000,10252.09000000,0.00000000,2020-02-15 06:54:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 06:55:00,10252.09000000,10252.09000000,10252.09000000,10252.09000000,0.00000000,2020-02-15 06:59:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 07:00:00,10252.09000000,10252.09000000,10252.09000000,10252.09000000,0.00000000,2020-02-15 07:04:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 07:05:00,10243.03000000,10243.03000000,10243.03000000,10243.03000000,0.00731400,2020-02-15 07:09:59.999000,74.91752142,1,0.00731400,74.91752142,0
2020-02-15 07:10:00,10236.11000000,10236.31000000,10236.11000000,10236.31000000,0.26095300,2020-02-15 07:14:59.999000,2671.18994183,2,0.26095300,2671.18994183,0
2020-02-15 07:15:00,10231.85000000,10231.85000000,10231.85000000,10231.85000000,0.01000000,2020-02-15 07:19:59.999000,102.31850000,1,0.01000000,102.31850000,0
2020-02-15 07:20:00,10230.00000000,10230.00000000,10229.19000000,10229.19000000,0.11582200,2020-02-15 07:24:59.999000,1184.84624418,7,0.00000000,0.00000000,0
2020-02-15 07:25:00,10229.19000000,10229.19000000,10225.00000000,10225.00000000,0.06247600,2020-02-15 07:29:59.999000,638.83758422,4,0.00000000,0.00000000,0
2020-02-15 07:30:00,10225.00000000,10225.00000000,10225.00000000,10225.00000000,0.04837300,2020-02-15 07:34:59.999000,494.61392500,7,0.00000000,0.00000000,0
2020-02-15 07:35:00,10225.00000000,10232.39000000,10224.38000000,10232.39000000,0.07978700,2020-02-15 07:39:59.999000,815.87644843,6,0.01000000,102.32384679,0
2020-02-15 07:40:00,10218.00000000,10218.00000000,10214.19000000,10216.29000000,0.25825300,2020-02-15 07:44:59.999000,2638.42383793,5,0.08082900,825.77190441,0
2020-02-15 07:45:00,10222.05000000,10222.05000000,10201.01000000,10212.33000000,0.38720400,2020-02-15 07:49:59.999000,3953.16814528,10,0.34210300,3492.68349429,0
2020-02-15 07:50:00,10204.88000000,10206.34000000,10204.88000000,10206.34000000,0.05877600,2020-02-15 07:54:59.999000,599.86599678,4,0.05877600,599.86599678,0
2020-02-15 07:55:00,10224.13000000,10232.29000000,10223.05000000,10232.29000000,0.02652100,2020-02-15 07:59:59.999000,271.17790825,3,0.00317300,32.46705617,0
2020-02-15 08:00:00,10225.00000000,10229.81000000,10225.00000000,10229.81000000,0.32332400,2020-02-15 08:04:59.999000,3306.83089579,15,0.17525900,1792.86627079,0
2020-02-15 08:05:00,10229.81000000,10229.81000000,10229.81000000,10229.81000000,0.00000000,2020-02-15 08:09:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 08:10:00,10229.81000000,10229.81000000,10229.81000000,10229.81000000,0.00000000,2020-02-15 08:14:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 08:15:00,10229.81000000,10229.81000000,10229.81000000,10229.81000000,0.00000000,2020-02-15 08:19:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 08:20:00,10229.81000000,10229.81000000,10229.81000000,10229.81000000,0.04657600,2020-02-15 08:24:59.999000,476.46363056,6,0.00000000,0.00000000,0
2020-02-15 08:25:00,10225.00000000,10225.00000000,10225.00000000,10225.00000000,0.00414500,2020-02-15 08:29:59.999000,42.38262500,1,0.00000000,0.00000000,0
2020-02-15 08:30:00,10225.00000000,10225.00000000,10225.00000000,10225.00000000,0.00000000,2020-02-15 08:34:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 08:35:00,10234.56000000,10238.45000000,10233.87000000,10238.45000000,0.04808700,2020-02-15 08:39:59.999000,492.21116224,5,0.02929800,299.85213888,0
2020-02-15 08:40:00,10240.26000000,10240.26000000,10240.26000000,10240.26000000,0.01548100,2020-02-15 08:44:59.999000,158.52946506,1,0.00000000,0.00000000,0
2020-02-15 08:45:00,10244.04000000,10244.04000000,10244.04000000,10244.04000000,0.00300300,2020-02-15 08:49:59.999000,30.76285212,1,0.00000000,0.00000000,0
2020-02-15 08:50:00,10244.04000000,10244.04000000,10244.04000000,10244.04000000,0.00000000,2020-02-15 08:54:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 08:55:00,10244.04000000,10244.04000000,10244.04000000,10244.04000000,0.00000000,2020-02-15 08:59:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 09:00:00,10244.04000000,10244.04000000,10244.04000000,10244.04000000,0.00000000,2020-02-15 09:04:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 09:05:00,10244.04000000,10244.04000000,10244.04000000,10244.04000000,0.00000000,2020-02-15 09:09:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 09:10:00,10244.04000000,10244.04000000,10244.04000000,10244.04000000,0.00000000,2020-02-15 09:14:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 09:15:00,10244.04000000,10244.04000000,10244.04000000,10244.04000000,0.00000000,2020-02-15 09:19:59.999000,0.00000000,0,0.00000000,0.00000000,0
2020-02-15 09:20:00,10241.69000000,10241.69000000,10241.69000000,10241.69000000,0.05897900,2020-02-15 09:24:59.999000,604.04463451,1,0.05897900,604.04463451,0
2020-02-15 09:25:00,10241.69000000,10241.69000000,10241.69000000,10241.69000000,0.00000000,2020-02-15 09:29:59.999000,0.00000000,0,0.00000000,0.00000000,0
